Name	LATITUDE_S	LONGITUDE_	Length	AV_RGH_IRI	ALLVEHS_AA	TRUCKS_AAD	Name_2	LATITUDE_S_2	LONGITUDE__2	Length_2	AV_RGH_IRI_2	ALLVEHS_AA_2	TRUCKS_AAD_2	closestWindex	rainfall	Above_30_days	Above_37_5_days	dayspassed	ALLVEHS_AA_avg	TRUCKS_AAD_avg	IRI_increase
2290_F_8500_8600_30-01-2014_1	-37.926602	145.222421	100	3.655	16713	621	2290_F_8500_8600_09-01-2016_1	-37.926599	145.222397	100	3.76	16713	621	86111	1113.8	69	9	709	16713	621	0.105
2290_F_8600_8700_30-01-2014_1	-37.92674	145.223545	100	2.665	16713	621	2290_F_8600_8700_09-01-2016_1	-37.92674	145.223522	100	2.795	16713	621	86111	1113.8	69	9	709	16713	621	0.13
2290_F_3400_3500_30-01-2014_1	-37.919243	145.165134	100	2.83	25945	1327	2290_F_3400_3500_09-01-2016_1	-37.919238	145.165108	100	3.095	25945	1327	86111	1113.8	69	9	709	25945	1327	0.265
2290_F_1200_1300_30-01-2014_1	-37.916159	145.140409	100	2.625	21537	1102	2290_F_1200_1300_09-01-2016_1	-37.916151	145.140387	100	2.675	21537	1102	86088	1023.1	69	9	709	21537	1102	0.0499999999999998
2290_F_5500_5600_30-01-2014_1	-37.922222	145.188723	100	2.435	21346	1092	2290_F_5500_5600_09-01-2016_1	-37.922214	145.188697	100	2.65	21346	1092	86111	1113.8	69	9	709	21346	1092	0.215
2290_F_2100_2200_30-01-2014_1	-37.917463	145.150515	100	2.265	21537	1102	2290_F_2100_2200_09-01-2016_1	-37.917459	145.150487	100	2.34	21537	1102	86111	1113.8	69	9	709	21537	1102	0.0749999999999997
2290_F_7100_7200_30-01-2014_1	-37.924482	145.206724	100	2.335	14632	544	2290_F_7100_7200_09-01-2016_1	-37.924479	145.206689	100	2.365	14632	544	86111	1113.8	69	9	709	14632	544	0.0300000000000002
2290_F_3600_3700_30-01-2014_1	-37.919515	145.167384	100	2.645	25945	1327	2290_F_3600_3700_09-01-2016_1	-37.919512	145.167356	100	2.655	25945	1327	86111	1113.8	69	9	709	25945	1327	0.00999999999999979
2290_F_3200_3300_30-01-2014_1	-37.918968	145.162886	100	4.06	23753	1215	2290_F_3200_3300_09-01-2016_1	-37.918965	145.162856	100	4.165	23753	1215	86111	1113.8	69	9	709	23753	1215	0.105
2290_F_8400_8500_30-01-2014_1	-37.926463	145.221297	100	3	16713	621	2290_F_8400_8500_09-01-2016_1	-37.926462	145.221272	100	3.175	16713	621	86111	1113.8	69	9	709	16713	621	0.175
2290_F_3100_3200_30-01-2014_1	-37.918826	145.161761	100	2.8	23753	1215	2290_F_3100_3200_09-01-2016_1	-37.918821	145.161735	100	2.915	23753	1215	86111	1113.8	69	9	709	23753	1215	0.115
2290_F_8200_8300_30-01-2014_1	-37.926184	145.219051	100	4.15	16713	621	2290_F_8200_8300_09-01-2016_1	-37.926184	145.21902	100	5.22	16713	621	86111	1113.8	69	9	709	16713	621	1.07
2290_F_5300_5400_30-01-2014_1	-37.921871	145.186488	100	1.93	21346	1092	2290_F_5300_5400_09-01-2016_1	-37.921867	145.186459	100	2.135	21346	1092	86111	1113.8	69	9	709	21346	1092	0.205
2290_F_1600_1700_30-01-2014_1	-37.916748	145.144897	100	1.51	21537	1102	2290_F_1600_1700_09-01-2016_1	-37.916741	145.144876	100	1.66	21537	1102	86111	1113.8	69	9	709	21537	1102	0.15
2290_F_1800_1900_30-01-2014_1	-37.917047	145.147145	100	3.57	21537	1102	2290_F_1800_1900_09-01-2016_1	-37.917038	145.147121	100	3.77	21537	1102	86111	1113.8	69	9	709	21537	1102	0.2
2290_F_7400_7500_30-01-2014_1	-37.924934	145.210095	100	1.97	14632	544	2290_F_7400_7500_09-01-2016_1	-37.924933	145.210062	100	2.02	14632	544	86111	1113.8	69	9	709	14632	544	0.05
2290_F_3700_3800_30-01-2014_1	-37.919651	145.168508	100	1.98	25945	1327	2290_F_3700_3800_09-01-2016_1	-37.919646	145.168479	100	2.16	25945	1327	86111	1113.8	69	9	709	25945	1327	0.18
2290_F_7800_7900_30-01-2014_1	-37.925478	145.214582	100	2.055	16713	621	2290_F_7800_7900_09-01-2016_1	-37.925475	145.214557	100	2.14	16713	621	86111	1113.8	69	9	709	16713	621	0.085
2290_F_1400_1500_30-01-2014_1	-37.916454	145.142652	100	2.035	21537	1102	2290_F_1400_1500_09-01-2016_1	-37.916445	145.142632	100	2.41	21537	1102	86088	1023.1	69	9	709	21537	1102	0.375
2290_F_6700_6800_30-01-2014_1	-37.923907	145.202229	100	2.155	14632	544	2290_F_6700_6800_09-01-2016_1	-37.923905	145.202192	100	2.2	14632	544	86111	1113.8	69	9	709	14632	544	0.0450000000000004
2290_F_200_300_30-01-2014_1	-37.914727	145.129167	100	2.995	18358	939	2290_F_200_300_09-01-2016_1	-37.914724	145.129152	100	3.09	18358	939	86088	1023.1	69	9	709	18358	939	0.0949999999999998
2290_F_4500_4600_30-01-2014_1	-37.920742	145.177499	100	2.075	25650	1312	2290_F_4500_4600_09-01-2016_1	-37.920736	145.177468	100	2.105	25650	1312	86111	1113.8	69	9	709	25650	1312	0.0299999999999998
2290_F_100_200_30-01-2014_1	-37.914528	145.12806	100	3.26	18358	939	2290_F_100_200_09-01-2016_1	-37.914523	145.128043	100	3.505	18358	939	86088	1023.1	69	9	709	18358	939	0.245
2290_F_8000_8100_30-01-2014_1	-37.925851	145.216809	100	2.9	16713	621	2290_F_8000_8100_09-01-2016_1	-37.92585	145.216783	100	3.345	16713	621	86111	1113.8	69	9	709	16713	621	0.445
2290_F_2800_2900_30-01-2014_1	-37.918398	145.158395	100	4.14	23753	1215	2290_F_2800_2900_09-01-2016_1	-37.918395	145.158363	100	4.415	23753	1215	86111	1113.8	69	9	709	23753	1215	0.275
2290_F_4000_4100_30-01-2014_1	-37.920056	145.171881	100	2.715	25945	1327	2290_F_4000_4100_09-01-2016_1	-37.920051	145.171849	100	3.095	25945	1327	86111	1113.8	69	9	709	25945	1327	0.38
2290_F_5800_5900_30-01-2014_1	-37.92264	145.192102	100	3.375	21346	1092	2290_F_5800_5900_09-01-2016_1	-37.922637	145.192073	100	3.385	21346	1092	86111	1113.8	69	9	709	21346	1092	0.00999999999999979
2290_F_5400_5500_30-01-2014_1	-37.922055	145.187603	100	1.705	21346	1092	2290_F_5400_5500_09-01-2016_1	-37.922048	145.187576	100	1.84	21346	1092	86111	1113.8	69	9	709	21346	1092	0.135
2290_F_6500_6600_30-01-2014_1	-37.92362	145.199978	100	2.585	14632	544	2290_F_6500_6600_09-01-2016_1	-37.923613	145.199942	100	2.715	14632	544	86111	1113.8	69	9	709	14632	544	0.13
2290_F_4400_4500_30-01-2014_1	-37.920601	145.176374	100	1.96	25650	1312	2290_F_4400_4500_09-01-2016_1	-37.920598	145.176343	100	1.98	25650	1312	86111	1113.8	69	9	709	25650	1312	0.02
2290_F_2900_3000_30-01-2014_1	-37.91854	145.159519	100	2.92	23753	1215	2290_F_2900_3000_09-01-2016_1	-37.918535	145.159489	100	3.17	23753	1215	86111	1113.8	69	9	709	23753	1215	0.25
2290_R_2400_2500_30-01-2014_1	-37.924618	145.206215	100	3.385	14632	544	2290_R_2400_2500_09-01-2016_1	-37.924611	145.206176	100	3.485	14632	544	86111	1113.8	69	9	709	14632	544	0.1
2290_R_2300_2400_30-01-2014_1	-37.924781	145.207334	100	2.73	14632	544	2290_R_2300_2400_09-01-2016_1	-37.924772	145.207293	100	2.75	14632	544	86111	1113.8	69	9	709	14632	544	0.02
2290_R_7700_7800_30-01-2014_1	-37.917211	145.146718	100	1.96	21333	1091	2290_R_7700_7800_09-01-2016_1	-37.917209	145.146713	100	2.66	21333	1091	86111	1113.8	69	9	709	21333	1091	0.7
2290_R_5400_5500_30-01-2014_1	-37.920422	145.172571	100	2.855	23067	1180	2290_R_5400_5500_09-01-2016_1	-37.920406	145.172534	100	3.015	23067	1180	86111	1113.8	69	9	709	23067	1180	0.16
2290_R_8600_8700_30-01-2014_1	-37.915935	145.13662	100	1.945	19195	982	2290_R_8600_8700_09-01-2016_1	-37.915924	145.136615	100	2.075	19195	982	86088	1023.1	69	9	709	19195	982	0.13
2290_R_500_600_30-01-2014_1	-37.927439	145.227517	100	2.85	22538	838	2290_R_500_600_09-01-2016_1	-37.927431	145.227475	100	2.985	22538	838	86111	1113.8	69	9	709	22538	838	0.135
2290_R_1400_1500_30-01-2014_1	-37.926163	145.21741	100	3.86	22538	838	2290_R_1400_1500_09-01-2016_1	-37.926156	145.217372	100	3.91	22538	838	86111	1113.8	69	9	709	22538	838	0.0500000000000003
2290_R_100_200_30-01-2014_1	-37.927998	145.23201	100	2.655	22538	838	2290_R_100_200_09-01-2016_1	-37.92799	145.23196	100	2.675	22538	838	86111	1113.8	69	9	709	22538	838	0.02
2290_R_5000_5100_30-01-2014_1	-37.920969	145.177074	100	1.79	23067	1180	2290_R_5000_5100_09-01-2016_1	-37.920948	145.177033	100	1.84	23067	1180	86111	1113.8	69	9	709	23067	1180	0.05
2290_R_700_800_30-01-2014_1	-37.927161	145.22527	100	2.345	22538	838	2290_R_700_800_09-01-2016_1	-37.927155	145.225228	100	2.865	22538	838	86111	1113.8	69	9	709	22538	838	0.52
2290_R_8800_8900_30-01-2014_1	-37.915669	145.134388	100	1.6	19195	982	2290_R_8800_8900_09-01-2016_1	-37.915653	145.134377	100	1.645	19195	982	86088	1023.1	69	9	709	19195	982	0.0449999999999999
2290_R_6400_6500_30-01-2014_1	-37.919039	145.16132	100	3.22	27438	1404	2290_R_6400_6500_09-01-2016_1	-37.919024	145.161296	100	3.635	27438	1404	86111	1113.8	69	9	709	27438	1404	0.415
2290_R_5300_5400_30-01-2014_1	-37.920562	145.173697	100	2.115	23067	1180	2290_R_5300_5400_09-01-2016_1	-37.920544	145.173659	100	2.595	23067	1180	86111	1113.8	69	9	709	23067	1180	0.48
2290_R_7100_7200_30-01-2014_1	-37.918034	145.153472	100	2.165	21333	1091	2290_R_7100_7200_09-01-2016_1	-37.918031	145.153452	100	2.58	21333	1091	86111	1113.8	69	9	709	21333	1091	0.415
2290_R_7800_7900_30-01-2014_1	-37.917065	145.145595	100	2.03	21333	1091	2290_R_7800_7900_09-01-2016_1	-37.917053	145.14558	100	2.04	21333	1091	86111	1113.8	69	9	709	21333	1091	0.0100000000000002
2290_R_3100_3200_30-01-2014_1	-37.923624	145.198354	100	3.115	14632	544	2290_R_3100_3200_09-01-2016_1	-37.92362	145.198327	100	3.59	14632	544	86111	1113.8	69	9	709	14632	544	0.475
2290_R_4700_4800_30-01-2014_1	-37.921422	145.180435	100	2.105	23067	1180	2290_R_4700_4800_09-01-2016_1	-37.921371	145.180399	100	2.135	23067	1180	86111	1113.8	69	9	709	23067	1180	0.0299999999999998
2290_R_900_1000_30-01-2014_1	-37.926882	145.223025	100	3.095	22538	838	2290_R_900_1000_09-01-2016_1	-37.926875	145.222982	100	3.175	22538	838	86111	1113.8	69	9	709	22538	838	0.0799999999999996
2290_R_6700_6800_30-01-2014_1	-37.918624	145.15795	100	2.51	21333	1091	2290_R_6700_6800_09-01-2016_1	-37.918615	145.157924	100	2.61	21333	1091	86111	1113.8	69	9	709	21333	1091	0.1
2290_R_1000_1100_30-01-2014_1	-37.926744	145.221899	100	3.225	22538	838	2290_R_1000_1100_09-01-2016_1	-37.926737	145.221859	100	3.47	22538	838	86111	1113.8	69	9	709	22538	838	0.245
2290_R_2700_2800_30-01-2014_1	-37.924193	145.202845	100	2.265	14632	544	2290_R_2700_2800_09-01-2016_1	-37.924188	145.202811	100	2.3	14632	544	86111	1113.8	69	9	709	14632	544	0.0349999999999997
2290_R_7500_7600_30-01-2014_1	-37.91749	145.148964	100	3.02	21333	1091	2290_R_7500_7600_09-01-2016_1	-37.917492	145.14896	100	3.395	21333	1091	86111	1113.8	69	9	709	21333	1091	0.375
2290_R_1900_2000_30-01-2014_1	-37.925405	145.211808	100	1.485	14632	544	2290_R_1900_2000_09-01-2016_1	-37.925401	145.211769	100	1.5	14632	544	86111	1113.8	69	9	709	14632	544	0.0149999999999999
2290_R_1600_1700_30-01-2014_1	-37.925851	145.215175	100	1.34	22538	838	2290_R_1600_1700_09-01-2016_1	-37.925845	145.215131	100	1.425	22538	838	86111	1113.8	69	9	709	22538	838	0.085
2290_R_6800_6900_30-01-2014_1	-37.91847	145.156833	100	2.185	21333	1091	2290_R_6800_6900_09-01-2016_1	-37.91846	145.156808	100	2.28	21333	1091	86111	1113.8	69	9	709	21333	1091	0.0949999999999998
2290_R_8400_8500_30-01-2014_1	-37.916212	145.138863	100	3.145	19195	982	2290_R_8400_8500_09-01-2016_1	-37.916197	145.138849	100	3.565	19195	982	86088	1023.1	69	9	709	19195	982	0.42
2290_R_300_400_30-01-2014_1	-37.927719	145.229763	100	3.39	22538	838	2290_R_300_400_09-01-2016_1	-37.927713	145.229718	100	4.025	22538	838	86111	1113.8	69	9	709	22538	838	0.635
2290_R_3000_3100_30-01-2014_1	-37.923771	145.199476	100	2.06	14632	544	2290_R_3000_3100_09-01-2016_1	-37.923765	145.199448	100	2.2	14632	544	86111	1113.8	69	9	709	14632	544	0.14
2290_R_6100_6200_30-01-2014_1	-37.919448	145.164691	100	1.955	27438	1404	2290_R_6100_6200_09-01-2016_1	-37.919435	145.164666	100	2.205	27438	1404	86111	1113.8	69	9	709	27438	1404	0.25
2290_R_200_300_30-01-2014_1	-37.927859	145.230887	100	3.025	22538	838	2290_R_200_300_09-01-2016_1	-37.927851	145.23084	100	3.715	22538	838	86111	1113.8	69	9	709	22538	838	0.69
2290_R_3500_3600_30-01-2014_1	-37.923072	145.193885	100	3.75	22608	1156	2290_R_3500_3600_09-01-2016_1	-37.923065	145.193864	100	3.81	22608	1156	86111	1113.8	69	9	709	22608	1156	0.0600000000000001
2290_R_1200_1300_30-01-2014_1	-37.92647	145.219653	100	3.58	22538	838	2290_R_1200_1300_09-01-2016_1	-37.926463	145.219613	100	3.69	22538	838	86111	1113.8	69	9	709	22538	838	0.11
2290_R_1300_1400_30-01-2014_1	-37.926319	145.218531	100	4.21	22538	838	2290_R_1300_1400_09-01-2016_1	-37.926314	145.218492	100	4.78	22538	838	86111	1113.8	69	9	709	22538	838	0.57
2290_R_2800_2900_30-01-2014_1	-37.924053	145.201724	100	3.275	14632	544	2290_R_2800_2900_09-01-2016_1	-37.924047	145.201689	100	3.475	14632	544	86111	1113.8	69	9	709	14632	544	0.2
2290_R_8000_8100_30-01-2014_1	-37.916768	145.143357	100	2.305	21333	1091	2290_R_8000_8100_09-01-2016_1	-37.916755	145.143342	100	2.57	21333	1091	86111	1113.8	69	9	709	21333	1091	0.265
2290_R_6900_7000_30-01-2014_1	-37.918313	145.155715	100	2.58	21333	1091	2290_R_6900_7000_09-01-2016_1	-37.918304	145.155693	100	2.905	21333	1091	86111	1113.8	69	9	709	21333	1091	0.325
2290_R_8700_8800_30-01-2014_1	-37.9158	145.135504	100	2.04	19195	982	2290_R_8700_8800_09-01-2016_1	-37.915787	145.135498	100	2.47	19195	982	86088	1023.1	69	9	709	19195	982	0.43
2290_R_5100_5200_30-01-2014_1	-37.92083	145.175949	100	3.2	23067	1180	2290_R_5100_5200_09-01-2016_1	-37.920815	145.175908	100	3.215	23067	1180	86111	1113.8	69	9	709	23067	1180	0.0149999999999997
2290_R_3400_3500_30-01-2014_1	-37.923184	145.195001	100	3.52	22608	1156	2290_R_3400_3500_09-01-2016_1	-37.92318	145.194984	100	3.595	22608	1156	86111	1113.8	69	9	709	22608	1156	0.0750000000000002
2290_R_0_100_30-01-2014_1	-37.928136	145.233134	100	4.75	22538	838	2290_R_0_100_09-01-2016_1	-37.928127	145.233084	100	5.29	22538	838	86111	1113.8	69	9	709	22538	838	0.54
2290_R_3700_3800_30-01-2014_1	-37.92282	145.191644	100	2.395	22608	1156	2290_R_3700_3800_09-01-2016_1	-37.922815	145.191623	100	2.65	22608	1156	86111	1113.8	69	9	709	22608	1156	0.255
2290_R_9100_9200_30-01-2014_1	-37.915259	145.131021	100	2.905	19195	982	2290_R_9100_9200_09-01-2016_1	-37.915238	145.131001	100	3.065	19195	982	86088	1023.1	69	9	709	19195	982	0.16
2290_R_2200_2300_30-01-2014_1	-37.924943	145.208453	100	1.82	14632	544	2290_R_2200_2300_09-01-2016_1	-37.924935	145.208411	100	1.85	14632	544	86111	1113.8	69	9	709	14632	544	0.03
2290_R_5900_6000_30-01-2014_1	-37.919722	145.166944	100	2.76	25945	1327	2290_R_5900_6000_09-01-2016_1	-37.919711	145.166913	100	2.99	25945	1327	86111	1113.8	69	9	709	25945	1327	0.23
2290_R_2000_2100_30-01-2014_1	-37.92526	145.210686	100	3.39	14632	544	2290_R_2000_2100_09-01-2016_1	-37.925254	145.210648	100	3.545	14632	544	86111	1113.8	69	9	709	14632	544	0.155
2290_R_3800_3900_30-01-2014_1	-37.922684	145.190523	100	2.565	22608	1156	2290_R_3800_3900_09-01-2016_1	-37.922676	145.190501	100	2.825	22608	1156	86111	1113.8	69	9	709	22608	1156	0.26
2290_R_4000_4100_30-01-2014_1	-37.922398	145.188274	100	2.39	22608	1156	2290_R_4000_4100_09-01-2016_1	-37.922388	145.188257	100	2.6	22608	1156	86111	1113.8	69	9	709	22608	1156	0.21
2290_R_2100_2200_30-01-2014_1	-37.925106	145.209571	100	1.99	14632	544	2290_R_2100_2200_09-01-2016_1	-37.925098	145.209529	100	2.015	14632	544	86111	1113.8	69	9	709	14632	544	0.0250000000000001
2290_R_7900_8000_30-01-2014_1	-37.916915	145.144474	100	1.655	21333	1091	2290_R_7900_8000_09-01-2016_1	-37.916902	145.14446	100	1.765	21333	1091	86111	1113.8	69	9	709	21333	1091	0.11
2290_R_7400_7500_30-01-2014_1	-37.917624	145.150094	100	2.665	21333	1091	2290_R_7400_7500_09-01-2016_1	-37.917624	145.150079	100	2.705	21333	1091	86111	1113.8	69	9	709	21333	1091	0.04
2290_R_8500_8600_30-01-2014_1	-37.916075	145.137741	100	2.845	19195	982	2290_R_8500_8600_09-01-2016_1	-37.916059	145.137731	100	2.9	19195	982	86088	1023.1	69	9	709	19195	982	0.0549999999999997
2290_R_400_500_30-01-2014_1	-37.92758	145.22864	100	3.4	22538	838	2290_R_400_500_09-01-2016_1	-37.927572	145.228597	100	3.63	22538	838	86111	1113.8	69	9	709	22538	838	0.23
2290_R_3600_3700_30-01-2014_1	-37.922955	145.192765	100	4.045	22608	1156	2290_R_3600_3700_09-01-2016_1	-37.922947	145.192742	100	4.215	22608	1156	86111	1113.8	69	9	709	22608	1156	0.17
2290_R_5200_5300_30-01-2014_1	-37.920698	145.174822	100	0.99	23067	1180	2290_R_5200_5300_09-01-2016_1	-37.920681	145.174783	100	1.01	23067	1180	86111	1113.8	69	9	709	23067	1180	0.02
2290_R_4200_4300_30-01-2014_1	-37.922109	145.186032	100	2.575	20188	1033	2290_R_4200_4300_09-01-2016_1	-37.9221	145.186013	100	2.72	20188	1033	86111	1113.8	69	9	709	20188	1033	0.145
2290_R_3900_4000_30-01-2014_1	-37.92254	145.1894	100	3.285	22608	1156	2290_R_3900_4000_09-01-2016_1	-37.922529	145.189379	100	3.605	22608	1156	86111	1113.8	69	9	709	22608	1156	0.32
2290_R_8900_9000_30-01-2014_1	-37.915536	145.133267	100	2.41	19195	982	2290_R_8900_9000_09-01-2016_1	-37.915517	145.133251	100	2.555	19195	982	86088	1023.1	69	9	709	19195	982	0.145
2290_R_2900_3000_30-01-2014_1	-37.923911	145.200603	100	3.185	14632	544	2290_R_2900_3000_09-01-2016_1	-37.923905	145.200569	100	3.34	14632	544	86111	1113.8	69	9	709	14632	544	0.155
2290_R_7600_7700_30-01-2014_1	-37.917354	145.147841	100	3.62	21333	1091	2290_R_7600_7700_09-01-2016_1	-37.917356	145.147838	100	3.75	21333	1091	86111	1113.8	69	9	709	21333	1091	0.13
2290_R_8100_8200_30-01-2014_1	-37.916624	145.142236	100	2.035	21333	1091	2290_R_8100_8200_09-01-2016_1	-37.916612	145.142218	100	2.195	21333	1091	86088	1023.1	69	9	709	21333	1091	0.16
2290_R_4400_4500_30-01-2014_1	-37.921816	145.1838	100	2.455	20188	1033	2290_R_4400_4500_09-01-2016_1	-37.921808	145.183766	100	2.94	20188	1033	86111	1113.8	69	9	709	20188	1033	0.485
2290_R_800_900_30-01-2014_1	-37.927023	145.224147	100	2.965	22538	838	2290_R_800_900_09-01-2016_1	-37.927018	145.224105	100	3.285	22538	838	86111	1113.8	69	9	709	22538	838	0.32
2290_R_600_700_30-01-2014_1	-37.927299	145.226394	100	4.175	22538	838	2290_R_600_700_09-01-2016_1	-37.927291	145.226351	100	4.485	22538	838	86111	1113.8	69	9	709	22538	838	0.31
2290_R_1800_1900_30-01-2014_1	-37.925551	145.212932	100	2.715	14632	544	2290_R_1800_1900_09-01-2016_1	-37.925548	145.212889	100	2.88	14632	544	86111	1113.8	69	9	709	14632	544	0.165
2400_F_33974_34074_23-01-2014_1	-37.88529	145.164906	100	2.065	28000	1500	2400_F_33974_34074_10-10-2015_1	-37.885397	145.16488	100	2.19	28000	1500	86303	1216.3	53	7	625	28000	1500	0.125
2400_F_44974_45074_23-01-2014_1	-37.983243	145.14621	100	3.27	17000	889	2400_F_44974_45074_10-10-2015_1	-37.983276	145.146206	100	3.54	17000	889	86077	947.2	53	7	625	17000	889	0.27
2400_F_45174_45274_23-01-2014_1	-37.985014	145.145794	100	1.86	17000	889	2400_F_45174_45274_10-10-2015_1	-37.985044	145.145788	100	1.875	17000	889	86077	947.2	53	7	625	17000	889	0.0149999999999999
2400_F_47174_47274_23-01-2014_1	-38.002833	145.142425	100	2	18000	926	2400_F_47174_47274_10-10-2015_1	-38.002851	145.14242	100	2.065	18000	926	86077	947.2	53	7	625	18000	926	0.0649999999999999
2400_F_27874_27974_23-01-2014_1	-37.830915	145.173658	100	2.85	29000	993	2400_F_27874_27974_10-10-2015_1	-37.831065	145.173625	100	3.405	29000	993	86074	1203.4	53	7	625	29000	993	0.555
2400_F_29574_29674_23-01-2014_1	-37.846042	145.170896	100	1.295	28000	926	2400_F_29574_29674_10-10-2015_1	-37.846183	145.170881	100	1.38	28000	926	86074	1203.4	53	7	625	28000	926	0.085
2400_F_45274_45374_23-01-2014_1	-37.985904	145.14562	100	1.74	17000	889	2400_F_45274_45374_10-10-2015_1	-37.985932	145.145615	100	1.825	17000	889	86077	947.2	53	7	625	17000	889	0.085
2400_F_47074_47174_23-01-2014_1	-38.001944	145.142601	100	2.32	18000	926	2400_F_47074_47174_10-10-2015_1	-38.001964	145.142602	100	2.335	18000	926	86077	947.2	53	7	625	18000	926	0.0150000000000001
2400_F_43274_43374_23-01-2014_1	-37.968111	145.149154	100	1.675	15000	801	2400_F_43274_43374_10-10-2015_1	-37.968147	145.149142	100	1.815	15000	801	86111	1007.3	53	7	625	15000	801	0.14
2400_F_44874_44974_23-01-2014_1	-37.98235	145.146369	100	3.36	15000	776	2400_F_44874_44974_10-10-2015_1	-37.982384	145.14636	100	3.41	15000	776	86077	947.2	53	7	625	15000	776	0.0500000000000003
2400_F_29374_29474_23-01-2014_1	-37.844263	145.171138	100	1.785	28000	926	2400_F_29374_29474_10-10-2015_1	-37.844395	145.171109	100	1.795	28000	926	86074	1203.4	53	7	625	28000	926	0.01
2400_F_41174_41274_23-01-2014_1	-37.94943	145.152846	100	4.265	13000	667	2400_F_41174_41274_10-10-2015_1	-37.94947	145.15285	100	4.68	13000	667	86111	1007.3	53	7	625	13000	667	0.415
2400_F_26774_26874_23-01-2014_1	-37.821147	145.175641	100	2.485	29000	993	2400_F_26774_26874_10-10-2015_1	-37.821306	145.175607	100	3.18	29000	993	86074	1203.4	53	7	625	29000	993	0.695
2400_F_32474_32574_23-01-2014_1	-37.871951	145.16743	100	2.485	25000	1300	2400_F_32474_32574_10-10-2015_1	-37.872065	145.167398	100	2.55	25000	1300	86303	1216.3	53	7	625	25000	1300	0.0649999999999999
2400_F_31274_31374_23-01-2014_1	-37.86125	145.169146	99	2.84	24000	1300	2400_F_31274_31374_10-10-2015_1	-37.861368	145.169172	99	3.795	24000	1300	86303	1216.3	53	7	625	24000	1300	0.955
2400_F_38774_38874_23-01-2014_1	-37.92806	145.156817	100	3.325	20000	840	2400_F_38774_38874_10-10-2015_1	-37.92811	145.156803	100	3.55	20000	840	86111	1007.3	53	7	625	20000	840	0.225
2400_F_43474_43574_23-01-2014_1	-37.969892	145.148793	100	1.715	15000	801	2400_F_43474_43574_10-10-2015_1	-37.969925	145.148779	100	1.935	15000	801	86111	1007.3	53	7	625	15000	801	0.22
2400_F_26074_26174_23-01-2014_1	-37.814904	145.176721	100	3.235	29000	999	2400_F_26074_26174_10-10-2015_1	-37.815067	145.176703	100	3.57	29000	999	86074	1203.4	53	7	625	29000	999	0.335
2400_F_39374_39474_23-01-2014_1	-37.933398	145.155931	100	2.8	16000	695	2400_F_39374_39474_10-10-2015_1	-37.933443	145.155887	100	2.895	16000	695	86111	1007.3	53	7	625	16000	695	0.0950000000000002
2400_F_49574_49674_23-01-2014_1	-38.023369	145.135551	100	1.485	21000	1100	2400_F_49574_49674_10-10-2015_1	-38.023365	145.135544	100	1.53	21000	1100	86077	947.2	53	7	625	21000	1100	0.0449999999999999
2400_F_28974_29074_23-01-2014_1	-37.840689	145.171694	100	1.945	28000	926	2400_F_28974_29074_10-10-2015_1	-37.840829	145.171661	100	2.365	28000	926	86074	1203.4	53	7	625	28000	926	0.42
